
1,b7385feed98145928c004587d2907e74,0.8866000175476074,0.4045482277870178
1,fcc32f0815de48d0997e6cb00b4e5369,0.8866000175476074,0.4045482277870178
1,2ff44aa7bf2b4f1c9663b97229aacf1d,0.8866000175476074,0.4045482277870178
2,b7385feed98145928c004587d2907e74,0.9178000092506409,0.2919548451900482
2,fcc32f0815de48d0997e6cb00b4e5369,0.9178000092506409,0.2919548451900482
2,2ff44aa7bf2b4f1c9663b97229aacf1d,0.9178000092506409,0.2919548451900482
3,2ff44aa7bf2b4f1c9663b97229aacf1d,0.9261999726295471,0.25226229429244995
3,fcc32f0815de48d0997e6cb00b4e5369,0.9261999726295471,0.25226229429244995
3,b7385feed98145928c004587d2907e74,0.9261999726295471,0.25226229429244995
1,83ad100ed9cc4b8c94b1572fd8bb4f63,0.8942000269889832,0.39099305868148804
1,2783e1da505847d08334da6c4396dfdf,0.8942000269889832,0.39099305868148804
1,52d4032e66664704bfe0958c8021b055,0.8942000269889832,0.39099305868148804
2,52d4032e66664704bfe0958c8021b055,0.9190000295639038,0.2916034460067749
2,83ad100ed9cc4b8c94b1572fd8bb4f63,0.9190000295639038,0.2916034460067749
2,2783e1da505847d08334da6c4396dfdf,0.9190000295639038,0.2916034460067749
3,52d4032e66664704bfe0958c8021b055,0.9265999794006348,0.25207650661468506
3,2783e1da505847d08334da6c4396dfdf,0.9265999794006348,0.25207650661468506
3,83ad100ed9cc4b8c94b1572fd8bb4f63,0.9265999794006348,0.25207650661468506
1,9341845243ad46bdad4dd79c70133f88,0.8895999789237976,0.3913188576698303
1,34aab1a7c9854565975184ed7d32f84d,0.8895999789237976,0.3913188576698303
1,bf62f57c2d594d6da813cbf02be4416f,0.8895999789237976,0.3913188576698303
2,9341845243ad46bdad4dd79c70133f88,0.9154000282287598,0.296333372592926
2,bf62f57c2d594d6da813cbf02be4416f,0.9154000282287598,0.296333372592926
2,34aab1a7c9854565975184ed7d32f84d,0.9154000282287598,0.296333372592926
3,9341845243ad46bdad4dd79c70133f88,0.9283999800682068,0.24986989796161652
3,bf62f57c2d594d6da813cbf02be4416f,0.9283999800682068,0.24986989796161652
3,34aab1a7c9854565975184ed7d32f84d,0.9283999800682068,0.24986989796161652
1,4af488690e8c4af99f20ea1593c9e2f4,0.8935999870300293,0.3884003162384033
1,74a2d70c71434720952c8a0117fe5682,0.8935999870300293,0.3884003162384033
1,ffafec309c944e029165061676e06249,0.8935999870300293,0.3884003162384033
2,74a2d70c71434720952c8a0117fe5682,0.9164000153541565,0.2948168218135834
2,4af488690e8c4af99f20ea1593c9e2f4,0.9164000153541565,0.2948168218135834
2,ffafec309c944e029165061676e06249,0.9164000153541565,0.2948168218135834
3,74a2d70c71434720952c8a0117fe5682,0.9229999780654907,0.2563839852809906
3,4af488690e8c4af99f20ea1593c9e2f4,0.9229999780654907,0.2563839852809906
3,ffafec309c944e029165061676e06249,0.9229999780654907,0.2563839852809906
1,78ccaa8b4ae341cea0fb1312bd532cbc,0.8889999985694885,0.4096972644329071
1,bea7b26913ab48109e3d027b54fce1f6,0.8889999985694885,0.4096972644329071
1,a977b54b46324078a4426148c30ad2c9,0.8889999985694885,0.4096972644329071
2,78ccaa8b4ae341cea0fb1312bd532cbc,0.9118000268936157,0.30721041560173035
2,bea7b26913ab48109e3d027b54fce1f6,0.9118000268936157,0.30721041560173035
2,a977b54b46324078a4426148c30ad2c9,0.9118000268936157,0.30721041560173035
3,a977b54b46324078a4426148c30ad2c9,0.9243999719619751,0.2587583363056183
3,78ccaa8b4ae341cea0fb1312bd532cbc,0.9243999719619751,0.2587583363056183
3,bea7b26913ab48109e3d027b54fce1f6,0.9243999719619751,0.2587583363056183
1,23b1c24b5bbf409e889474cca58ec56b,0.8902000188827515,0.4031650424003601
1,120e9bf831304e5ebf9145c0cb49c4e6,0.8902000188827515,0.4031650424003601
1,c72752cb15ca471da115ef2d545b79e5,0.8902000188827515,0.4031650424003601
2,c72752cb15ca471da115ef2d545b79e5,0.9156000018119812,0.2962346076965332
2,23b1c24b5bbf409e889474cca58ec56b,0.9156000018119812,0.2962346076965332
