1, 6, 445544, 1.7868696451187134, 0.5979999899864197
2, 6, 445544, 0.908047616481781, 0.7710000276565552
3, 6, 445544, 0.8858693242073059, 0.7910000085830688
4, 6, 445544, 0.631825864315033, 0.8289999961853027
5, 6, 445544, 0.4808180034160614, 0.8619999885559082
6, 6, 445544, 0.4808180034160614, 0.8619999885559082
7, 6, 445544, 0.42469120025634766, 0.875
8, 6, 445544, 0.37821531295776367, 0.8889999985694885
9, 6, 445544, 0.3650011420249939, 0.8920000195503235
10, 6, 445544, 0.3421284854412079, 0.9039999842643738
