1, 4, 0.6010000109672546, 0.3383553077290735, 1.4534351589999996, 99.92732824205
1, 7, 0.609000027179718, 0.2474291263948114, 1.485324082, 98.9257337959
1, 2, 0.5789999961853027, 0.5703422793481673, 1.4480990780000003, 99.9275950461
1, 1, 0.574999988079071, 0.12004464732009834, 1.4802581439999996, 99.9259870928
1, 3, 0.6179999709129333, 0.13566542970879647, 1.5115243429999996, 99.92442378285
1, 8, 0.6150000095367432, 0.8889571916502412, 1.4552963820000002, 98.9272351809
1, 9, 0.625, 0.05841329818807228, 1.4724633149999997, 99.92637683425
1, 6, 0.5979999899864197, 0.010823299664990071, 1.5055998529999997, 99.92472000735
1, 0, 0.6179999709129333, 0.9437754009602987, 1.5234598709999991, 99.92382700645
1, 5, 0.5899999737739563, 0.30297782108871063, 1.4877660849999996, 98.92561169575
2, 3, 0.7509999871253967, 0.13566542970879647, 1.5115243429999996, 99.92442378285
2, 1, 0.7760000228881836, 0.30265363687643365, 0.6602084030000004, 99.89297667265
2, 9, 0.7570000290870667, 0.05841329818807228, 1.4724633149999997, 99.92637683425
2, 2, 0.7450000047683716, 0.4049219511389045, 0.659694612, 99.89461031549999
2, 6, 0.7710000276565552, 0.7285078564583359, 0.6767426410000006, 99.89088287530001
2, 4, 0.7730000019073486, 0.6349956668860525, 0.669920114, 99.89383223635
2, 0, 0.7379999756813049, 0.9437754009602987, 1.5234598709999991, 99.92382700645
2, 7, 0.7419999837875366, 0.2474291263948114, 1.485324082, 98.9257337959
2, 5, 0.7770000100135803, 0.1907404245595239, 0.6559895319999995, 98.89281221915
2, 8, 0.7480000257492065, 0.8889571916502412, 1.4552963820000002, 98.9272351809
3, 4, 0.7879999876022339, 0.6349956668860525, 0.669920114, 99.89383223635
3, 2, 0.8240000009536743, 0.6468435877143219, 0.6861648270000007, 99.86030207414998
3, 8, 0.7870000004768372, 0.9016017337350252, 0.6836029070000009, 98.89305503554999
3, 5, 0.796999990940094, 0.1907404245595239, 0.6559895319999995, 98.89281221915
3, 9, 0.8059999942779541, 0.29508531184670217, 0.6839605310000003, 99.89217880769999
3, 6, 0.7910000085830688, 0.7285078564583359, 0.6767426410000006, 99.89088287530001
3, 0, 0.7950000166893005, 0.20866341172373193, 0.6800164859999995, 99.88982618215
3, 7, 0.8029999732971191, 0.24534029689061643, 0.6794567239999996, 98.89176095970001
3, 3, 0.8169999718666077, 0.7583102274043946, 0.6885434700000008, 99.88999660934999
3, 1, 0.7919999957084656, 0.30265363687643365, 0.6602084030000004, 99.89297667265
4, 8, 0.8410000205039978, 0.868660736142572, 0.7239564549999997, 98.8568572128
4, 6, 0.8289999961853027, 0.6512932462985058, 0.7303943180000001, 99.85436315940001
4, 1, 0.8410000205039978, 0.8871913551832168, 0.7164165330000003, 99.857155846
4, 9, 0.843999981880188, 0.29508531184670217, 0.6839605310000003, 99.89217880769999
4, 7, 0.8360000252723694, 0.24534029689061643, 0.6794567239999996, 98.89176095970001
4, 2, 0.8240000009536743, 0.6468435877143219, 0.6861648270000007, 99.86030207414998
4, 4, 0.8389999866485596, 0.11856607062109936, 0.7239061010000007, 99.8576369313
