1, 1, 445544, 1.7876783609390259, 0.574999988079071
2, 1, 445544, 0.9133927226066589, 0.7760000228881836
3, 1, 445544, 0.884495198726654, 0.7919999957084656
4, 1, 445544, 0.6289638876914978, 0.8410000205039978
5, 1, 445544, 0.5081721544265747, 0.8640000224113464
6, 1, 445544, 0.4798591732978821, 0.8669999837875366
7, 1, 445544, 0.4320666193962097, 0.8799999952316284
8, 1, 445544, 0.393341988325119, 0.8889999985694885
9, 1, 445544, 0.369291216135025, 0.8899999856948853
10, 1, 445544, 0.35819536447525024, 0.8949999809265137
