1, 2, 445544, 1.7952622175216675, 0.5789999961853027
2, 2, 445544, 0.9285370707511902, 0.7450000047683716
3, 2, 445544, 0.6607014536857605, 0.8240000009536743
4, 2, 445544, 0.6607014536857605, 0.8240000009536743
5, 2, 445544, 0.5552786588668823, 0.8420000076293945
6, 2, 445544, 0.46676623821258545, 0.8679999709129333
7, 2, 445544, 0.44278600811958313, 0.8790000081062317
8, 2, 445544, 0.44278600811958313, 0.8790000081062317
9, 2, 445544, 0.42546042799949646, 0.875
10, 2, 445544, 0.4018685817718506, 0.8920000195503235
