1, 5, 445544, 1.7887698411941528, 0.5899999737739563
2, 5, 445544, 0.8993712067604065, 0.7770000100135803
3, 5, 445544, 0.8955947756767273, 0.796999990940094
4, 5, 445544, 0.649547278881073, 0.8330000042915344
5, 5, 445544, 0.5331802368164062, 0.8569999933242798
6, 5, 445544, 0.45413920283317566, 0.875
7, 5, 445544, 0.45413920283317566, 0.875
8, 5, 445544, 0.43353548645973206, 0.8830000162124634
9, 5, 445544, 0.41095930337905884, 0.878000020980835
10, 5, 445544, 0.39866045117378235, 0.8859999775886536
